time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,3.53235617617,2.00091635908,20.5469854521,0.238066248712,6.02548068099,0.0,3.57630517037,2.54434811495,4.84782241022,0.165491417602,-0.160130569771,0.0,451.0134563242278,452.88528040233126,452.3411357833717,452.6422210355937
3.4800000000000026,3.75113487893,2.15743410797,20.836272598,0.248004648017,6.01557069928,0.0,3.71697961737,2.67354770286,4.79447455132,0.165935079851,-0.177833026452,0.0,434.4860722140673,432.97189644084597,432.41491704307765,432.4793298824851
3.5400000000000027,3.97919772502,2.32246198379,21.1247047838,0.257933458289,6.00533114426,0.0,3.88582138993,2.8279908792,4.81876970917,0.164555769582,-0.159217371832,0.0,460.0653842384449,461.510155364269,460.5689424417838,460.4849144957529
3.6000000000000028,4.21753659474,2.49688899076,21.4144031912,0.267691929987,5.99649796211,0.0,4.05936417637,2.98682308536,4.83670916657,0.158513232154,-0.130243836665,0.0,460.03433464873945,462.30318119783965,461.27869125437775,460.82529830340866
3.660000000000003,4.46635897777,2.68093400173,21.7048574317,0.27687308377,5.98881464667,0.0,4.23512176114,3.14853789494,4.84403974004,0.138813901315,-0.124006642777,0.0,459.92915525900406,460.40860413984586,460.7426241374667,459.2031532144539
3.720000000000003,4.72523473507,2.87426517445,21.9937387383,0.285650823064,5.98125762993,0.0,4.39447491818,3.29629639122,4.78469243902,0.15813332999,-0.130147589033,0.0,439.9969782755572,439.473493769866,439.07184832933893,440.6920882726486
3.780000000000003,4.99401443827,3.07679504477,22.2797207535,0.294933119705,5.97336308769,0.0,4.56524585144,3.45518793518,4.74716991393,0.146784594495,-0.134593446537,0.0,448.778269729914,448.40142898009145,449.71156319638555,448.81340321439296
3.840000000000003,5.27264115027,3.28851593337,22.5618501947,0.303585472864,5.96583651897,0.0,4.72271994374,3.6026148938,4.65660503134,0.138480411556,-0.111573495374,0.0,431.9320709963601,433.85444482654617,432.21569443617864,431.53511957346495
3.900000000000003,5.56166028512,3.50996074465,22.8409552229,0.312020899784,5.95931317679,0.0,4.91146794335,3.7792235294,4.64584493795,0.144503556858,-0.103559936924,0.0,461.49680697196516,462.1190905593115,460.57784933192534,461.07165492706037
3.960000000000003,5.86217087894,3.742189338,23.1195623122,0.320616351295,5.95347217075,0.0,5.10567950209,3.96206917287,4.63994041317,0.140644390412,-0.0871759018403,0.0,464.44640934387667,465.7221659902415,465.7178424853854,465.4339378224028
4.020000000000002,6.1739052339,3.98504319069,23.3963570995,0.329481855491,5.94860017127,0.0,5.28554530318,4.13342658822,4.58576080608,0.159125268249,-0.07134370233,0.0,450.2951357730682,451.5690711199854,450.9848695840316,452.4953351632605
4.080000000000001,6.49619538513,4.23802886345,23.6690741147,0.339010414197,5.9440797556,0.0,5.45750287671,4.29986892996,4.50416147155,0.158170646853,-0.0848478051181,0.0,443.92055438246825,442.8061860209783,443.79839197246224,443.74397987102816
4.14,6.82931139456,4.50155590458,23.9380837043,0.348217950271,5.93853280419,0.0,5.64639432041,4.48471314894,4.46183096693,0.141821992701,-0.115431133926,0.0,460.3382125211458,457.90363479276874,459.3673826475728,458.090031146892
4.199999999999998,7.17381764886,4.7762723617,24.2044541569,0.35664950163,5.93187236768,0.0,5.83729265573,4.67271713132,4.41613098807,0.137802015436,-0.103377520542,0.0,459.1578526408519,460.10283621910264,460.781907927901,460.48150460853924
4.259999999999997,7.52874001989,5.06129841718,24.4651692145,0.365170323441,5.92547078364,0.0,5.99367870848,4.82846227365,4.27400745423,0.14932211611,-0.11431471811,0.0,428.03606590457565,427.09340937014167,427.63677739397247,428.63676880165826
4.319999999999996,7.89533210058,5.35787324575,24.7228497754,0.374051442777,5.91905910805,0.0,6.22598782616,5.05742771663,4.31354776462,0.14527878392,-0.095056170933,0.0,491.6199094899588,493.03617554865446,492.6392122423143,492.3582739413926
4.379999999999995,8.27423887713,5.66666024219,24.9786511134,0.382544981849,5.91328335575,0.0,6.40430195729,5.23568632025,4.21243044052,0.1328395979,-0.0987895193127,0.0,447.66517524124754,447.3533479694265,448.9665981009729,447.9742588020562
4.439999999999993,8.66381155142,5.98613608008,25.2281295706,0.390179321743,5.90776976652,0.0,6.58150994957,5.41364832357,4.10285343714,0.112657281537,-0.0808046744834,0.0,445.434864175567,446.89643937073026,447.98949275797384,446.35932096500244
4.499999999999992,9.06258341619,6.31492288228,25.4675416001,0.396610457114,5.9029027146,0.0,6.7111120278,5.54618313812,3.87783352823,0.09304957487,-0.0817502984182,0.0,404.2815786988355,404.1903046166713,404.14219270659584,402.3815033710629
4.559999999999991,9.47147685078,6.65393363086,25.6988044481,0.402338958381,5.89848714985,0.0,6.91847404266,5.75399395927,3.82991956005,0.0999281700006,-0.060906193163,0.0,468.96956212232647,470.5822307304289,469.48289578426204,470.0236500728282
4.6199999999999894,9.89116223503,7.00382870877,25.9233606229,0.408209549276,5.89474269751,0.0,7.07105059498,5.90928511771,3.65525051359,0.0933118500196,-0.0655917285512,0.0,426.6039607020908,426.20054571491556,424.60504692167916,424.04553427449963
4.679999999999988,10.3203558614,7.36340076453,26.1382151182,0.413652689917,5.89128766009,0.0,7.23533546645,6.07645519062,3.50634636212,0.08495539241,-0.0450803025187,0.0,433.61960137625994,435.33735214095134,436.65077001775757,435.95989059467047
4.739999999999987,10.7608542448,7.73443181114,26.3473443376,0.418245403713,5.88805156633,0.0,7.44751657945,6.29095257393,3.46367045428,0.0489122748354,-0.0847411007723,0.0,475.8514507124581,472.80245228050217,476.5197844704334,473.7595240970065
4.799999999999986,11.2134479093,8.1177064276,26.5524855124,0.421730284043,5.88312886062,0.0,7.63880770157,6.48448554181,3.37372248928,0.0719791717922,-0.0771380325465,0.0,460.346707443275,460.9429147552194,458.69609724395514,460.52699347992126
4.859999999999984,11.6779715246,8.51298926464,26.7531360467,0.425968728418,5.87841952519,0.0,7.84504530253,6.69119944938,3.31368902817,0.0678212810326,-0.0813358711674,0.0,473.00355226423443,472.675537053498,472.33617072087964,472.0187886241159
4.919999999999983,12.1542374842,8.92003283089,26.9487686077,0.431162212997,5.87336593437,0.0,8.03033919907,6.87663955812,3.20675976672,0.109522486268,-0.0907407807288,0.0,457.9715095156282,457.2169462293778,456.34910083659616,459.67219035665624
4.979999999999982,12.6417428179,9.33829993266,27.1381596475,0.437862167988,5.86774237943,0.0,8.21967721953,7.06538207274,3.10541806058,0.115637502107,-0.100482155475,0.0,462.04735507626884,461.27132396204394,461.3684504127129,461.8616901933512
5.0399999999999805,13.1401178452,9.7674055551,27.3203538355,0.444840773868,5.86212322576,0.0,8.39275414877,7.23800146012,2.96710968013,0.117621249771,-0.0826516591374,0.0,448.8532501542724,450.29101942506605,450.3580636550882,450.5304501758367
